;number_row;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;year;month;day;week;E;ENE;ESE;N;NE;NNE;NNW;NW;S;SE;SSE;SSW;SW;W;WNW;WSW;Albury;BadgerysCreek;Canberra;Cobar;CoffsHarbour;Moree;MountGinini;Newcastle;NorahHead;NorfolkIsland;Penrith;Sydney;SydneyAirport;Tuggeranong;WaggaWagga;Williamtown;Wollongong;New South Wales;Brisbane;Hobart;SydneyAirport;isole;RainTomorrow
1559;45885;-0.9646788551808362;0.33161673876229164;-0.28777013770805054;-0.5480677052022239;0.7718511983259717;-1.401285613501511;0.10989107528241347;-1.0631564770377948;0.9870627231170847;0.865676029814323;0;2016;4;20;16;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1560;33814;-0.9026384564089434;-0.3766587728300263;-0.28777013770805054;0.6029963906095701;1.2438655446253646;0.8321054686153422;-0.3439457544673658;-0.8710140825188064;-0.315720202906325;-0.021416939911575728;0;2013;10;11;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1561;14880;1.454896696922981;1.8219464610711285;-0.07452728313880495;0.657808966600608;1.3225346023419302;0.9716924112476455;-0.230486547029921;1.098445461300825;-1.2964669000250932;-1.366841277329192;1;2009;11;27;48;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1562;19420;0.9430634070548662;0.6562430149087713;-0.28777013770805054;0.7126215425916458;0.2736138327877234;0.06437728413767387;0.1666206790011359;0.8102318695223424;-0.5352903589776896;-0.583242487404655;0;2014;11;30;48;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1563;17497;1.1602048027564906;0.9070905919310507;-0.28777013770805054;-0.4932551292111861;1.0603044099533785;-0.49397048639153945;0.3368094901573031;1.0504098626710778;-1.4574850144774305;-1.559044754103147;0;2009;2;19;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1564;22525;1.1757149024494642;0.19881508033873216;-0.28777013770805054;5.805470815430224e-05;0.8242972368036818;-0.21479660112693277;-1.1381602065294796;-0.15048010307259976;0.796768587855242;0.9248155611293795;0;2015;3;31;14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
1565;14261;-0.1736637708392035;-0.5832391303777862;2.399089829864444;0.5481838146185325;0.50962100593742;0.8321054686153422;0.39353909387602554;0.3779114818546184;0.19661016126019223;0.2594958338349555;1;2016;9;10;36;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1566;29730;-0.6079465622424529;-0.8488424472249056;0.010769858688893262;-1.0413808891215643;-1.0899831676327456;-1.401285613501511;0.28007988643858067;-0.3426224975915882;2.538691826021414;2.4772282581496854;1;2010;7;27;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
1567;28068;-0.14264357145325723;-0.6717735693268256;-0.28777013770805054;-0.3836299772291105;0.6145130828928403;2.507148780202982;-1.4218082251230917;-0.8710140825188064;-0.9012406190966304;-0.45017854194577356;0;2014;6;25;26;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1568;7055;-1.290390948733273;-0.9373768861739451;-0.2451215667942014;-1.2606311930857155;-0.6179688213333526;-0.07520965849462946;0.6771871124696376;-0.6788716879998179;0.18197215085543125;0.4073446621226053;0;2012;6;6;23;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1569;26782;-0.0030526742164984806;-0.33239155335550685;1.9512798352690282;-0.9865683131305265;0.0638296788768818;0.4133446407184322;0.28007988643858067;0.4739826791141126;-1.1061727647632507;-0.9232947924662428;1;2010;9;15;37;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
1570;49010;-1.5385525438208443;-1.1587129835465446;-0.28777013770805054;-0.6576928571842996;0.8767432752813921;0.06437728413767387;-0.3439457544673658;-0.9190496811485535;-0.037598005215933275;0.11164700554730571;0;2017;4;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1571;34305;1.1912250021424369;0.8185561529820107;-0.28777013770805054;1.7540604864213645;-0.8801990137219043;0.9716924112476455;-0.4574049619048106;0.4739826791141126;0.2551622028792194;0.28906559949247534;0;2015;2;14;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1572;13063;-0.452845565312721;0.5086856166603717;-0.28777013770805054;-0.2740048252470348;0.8767432752813921;1.1112793538799488;-0.7977825842171451;-1.1592276742972891;0.8992346606885521;0.5699783732390235;0;2012;9;11;37;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1573;35213;0.3846998181078312;-0.27336859405614666;0.07474271505966694;-0.5480677052022239;-1.4833284562155733;-0.9825247856046011;1.5281311682504737;0.5700538763736068;0.928510681498074;1.0874492722457976;1;2009;4;7;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1
1574;17915;0.22959882117809935;-0.7455522684510255;1.1409569879058947;-0.2740048252470348;-1.902896764037256;-1.4710790848176627;1.414671960813029;1.4827302503388018;-0.9597926607156744;-1.3964110429867287;1;2010;5;25;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1575;42930;-0.22019406991812318;0.6119757954342513;-0.28777013770805054;-0.6576928571842996;0.7456281790871162;-0.49397048639153945;0.5637279050321927;-1.3513700688162775;-0.037598005215933275;-0.11012623688416896;0;2016;3;26;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1576;1362;-0.7475374594792116;-0.18483415510710718;-0.28777013770805054;0.16449578268126766;1.2700885638642196;0.8321054686153422;-1.1381602065294796;-0.8710140825188064;-0.8573265878823643;-0.7163064328635365;0;2012;11;18;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1577;10436;0.6173513135024291;0.21357082016357234;-0.28777013770805054;-0.16437967326495928;0.850520256042537;-0.6335574290238427;0.5637279050321927;-0.19851570170234686;-0.784136535858576;-0.819800612664898;0;2013;9;11;37;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
1578;29483;1.377346198458115;2.928626947934126;-0.28777013770805054;0.5481838146185325;-0.35573862894480085;1.460246710460707;-0.230486547029921;-1.9277972523732427;-1.9990913994534532;-2.2391493642263223;0;2009;11;22;47;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
1579;28498;-0.08060317268136442;-0.14056693563258718;-0.28777013770805054;-0.7125054331753374;0.50962100593742;-0.21479660112693277;-0.11702733959247617;-0.0063733071833584395;0.5771984317838774;0.555193490410255;0;2015;9;5;36;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1580;19147;1.1912250021424369;0.8775791122813709;-0.28777013770805054;1.2059347265109863;-0.30329259046709045;0.5529315833507354;-0.00356813215503135;1.1464810599305721;-0.8719645982871251;-0.775445964178593;0;2014;2;26;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1581;45266;-1.7091636404435493;-1.0259113251229852;-0.22379728133727683;-0.7125054331753374;-1.2473212830658769;-0.3543835437592361;1.6415903756879184;0.18576908733563;0.6211124629981604;0.6586876702115998;0;2014;7;25;30;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1582;4984;1.1446947030635173;1.8071907212462883;0.6291741369397054;0.7126215425916458;1.007858371475668;-0.07520965849462946;0.9041055273445272;-0.8710140825188064;-2.2479375763343397;-2.1652249500824974;1;2015;1;25;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1583;24691;-0.06509307298839129;0.06601342191517268;-0.28777013770805054;-0.4932551292111861;-0.09350843655624913;-1.401285613501511;1.698319979406641;0.08969789007613578;1.294460941617015;0.983955092444436;0;2013;5;12;19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
1584;27746;-0.18917387053217663;-0.701285048976506;-0.20247299588035228;-0.16437967326495928;0.2473908135488683;-0.3543835437592361;-0.7410529804984227;-0.19851570170234686;-0.6963084734300269;-0.9676494409525478;0;2013;8;7;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1585;31846;0.012457425476474653;-0.3471472931803465;-0.28777013770805054;0.21930835867230553;0.850520256042537;1.1112793538799488;-1.9891042623103157;-1.0631564770377948;0.006316025998332976;0.1855714196911306;0;2016;8;11;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
1586;29185;1.1602048027564906;0.9956250308800901;-0.26644585225112594;-0.9865683131305265;1.2963115831030751;0.9716924112476455;0.1666206790011359;-0.15048010307259976;0.006316025998332976;-0.05098670556911241;0;2009;1;28;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
1587;47419;-1.4765121450489513;-1.7046753570656235;-0.28777013770805054;-0.054754521282883564;0.9291893137591026;-0.3543835437592361;-2.32948188462265;-0.4867292934808295;1.0017007335218622;0.5847632560677749;0;2012;9;10;37;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1588;32150;0.16755842240620655;-0.7160407888013456;-0.28777013770805054;-1.2058186170946776;-1.8766737447984008;0.2737576980861289;0.73391671618836;1.578801447598296;0.8699586398790302;0.865676029814323;0;2017;6;17;24;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
1589;36174;-0.7785576588651579;-0.8340867074000655;-0.28777013770805054;-1.0413808891215643;-0.06728541731739406;-0.07520965849462946;-0.5708641693422555;-0.19851570170234686;0.5918364421886384;0.7917516156704981;0;2012;7;29;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1590;28555;0.850002808897027;0.6119757954342513;-0.28777013770805054;0.657808966600608;0.4309519482208543;0.2737576980861289;-0.1737569433111986;0.2818402845951242;-0.46210030695390136;-0.775445964178593;0;2015;11;1;44;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1591;562;-0.701007160400292;-1.5276064791675439;-0.053202997681880373;-1.425068921058829;-0.40818466742251125;-0.7033509003399944;1.698319979406641;1.530765848968549;-0.6816704630252659;-0.036201822740344065;1;2010;7;31;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1592;6095;-0.7630475591721848;0.8185561529820107;-0.28777013770805054;-0.054754521282883564;1.0865274291922336;-0.9825247856046011;-2.840048318091152;-2.2640464427814724;0.18197215085543125;-0.05098670556911241;0;2009;9;16;38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1593;25781;-0.5459061634705601;0.33161673876229164;-0.28777013770805054;-0.3836299772291105;0.4833979866985645;-0.6335574290238427;-0.3439457544673658;-0.9670852797783006;0.2551622028792194;0.51083884192395;0;2016;5;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
1594;22573;0.8034725098181073;-0.33239155335550685;-0.26644585225112594;-0.16437967326495928;-1.0375371291550353;0.2737576980861289;0.10989107528241347;0.041662291446388666;1.2212708895932267;1.2205132177046623;0;2015;5;18;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
1595;12328;-0.9646788551808362;-0.4651932117790663;-0.28777013770805054;-0.822130585157413;-0.1984005135116699;-0.8429378429722978;-0.230486547029921;-0.7749428852593122;1.6018591601169119;1.442286460136137;0;2010;7;24;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1596;13232;0.276129120257019;0.8628233724565306;-0.28777013770805054;-0.3836299772291105;0.8767432752813921;-0.7033509003399944;-0.4574049619048106;-1.207263272927036;0.5186463901648503;0.11164700554730571;0;2013;5;1;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1597;19048;0.13653822302026028;-0.11105545598290734;-0.28777013770805054;-0.21919224925599715;1.2700885638642196;0.06437728413767387;-0.514134565623533;0.1377334887058829;0.8553206294742859;0.5847632560677749;0;2013;11;6;45;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1598;22642;0.8034725098181073;-0.4947046914287461;-0.053202997681880373;-0.8769431611484508;-1.3784363792601526;0.8321054686153422;1.2444831496568616;1.4827302503388018;0.5186463901648503;0.5995481388965432;1;2015;7;26;30;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
1599;22851;1.6565279929316326;0.6414872750839311;-0.010554426768031266;-0.822130585157413;1.1389734676699437;-0.07520965849462946;1.017564734781972;1.3866590530793077;-0.18397810926350963;0.09686212271853738;1;2016;2;20;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
1600;32920;1.2377553012213567;2.663023631087007;-0.28777013770805054;1.0963095745289106;1.4798727177750612;2.088387952306072;-2.159293073466483;-1.9277972523732427;-1.2379148584060662;-1.4111959258154971;0;2011;2;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1601;42482;-0.06509307298839129;0.006990462615812495;-0.26644585225112594;1.4251850304751372;-1.929119783276111;-0.3543835437592361;-0.11702733959247617;-0.4386936948510824;0.22588618206969752;0.31863536515001206;0;2014;12;27;52;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1602;194;-0.794067758558131;-1.7194310968904634;0.43725556782738445;-0.6028802811932618;0.6145130828928403;-0.7033509003399944;1.3579423570943066;1.0504098626710778;-1.7209692017630613;-1.485120339959322;1;2009;7;14;29;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1603;36337;-0.3752950668478551;0.08076916174001232;-0.28777013770805054;-0.21919224925599715;0.8242972368036818;-0.3543835437592361;-0.6275937730609779;-0.9190496811485535;0.15269613004590935;0.008152825745944142;0;2013;4;24;17;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1604;4005;0.3691897184148581;0.9661135512304103;-0.28777013770805054;0.7126215425916458;1.0340813907145234;-0.7033509003399944;1.698319979406641;-0.19851570170234686;0.796768587855242;0.7030423186979048;0;2012;2;25;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1605;12141;0.49327051595864346;0.7005102343832909;1.1622812733628194;1.5896227584482507;1.5585417754916269;1.1112793538799488;-1.5352674325605364;-1.3513700688162775;-1.6477791497392733;-1.559044754103147;1;2010;1;18;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1606;16174;-0.06509307298839129;0.9366020715807305;-0.28777013770805054;0.7126215425916458;1.1914195061476545;0.6925185259830389;-0.06029773587375376;-0.3426224975915882;-0.19861611966827059;-0.6128122530621749;0;2013;11;7;45;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1607;28789;0.12102812332728714;-0.4356817321293865;-0.28777013770805054;-0.2740048252470348;0.4309519482208543;0.6925185259830389;-0.5708641693422555;-0.9190496811485535;-1.9844533890487088;-1.6033994025894351;0;2016;6;22;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1608;29560;1.2842856003002763;0.19881508033873216;5.46978693566158;0.5481838146185325;-1.8766737447984008;2.2279748949383755;1.2444831496568616;1.6268370462280433;0.46009434854582304;0.7178272015266732;1;2010;2;7;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
1609;17569;0.05898772455539433;-0.27336859405614666;-0.28777013770805054;-0.8769431611484508;0.535844025176275;1.1112793538799488;-0.1737569433111986;0.9063030667818366;0.8260446086647639;0.8952457954718428;0;2009;5;2;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1610;34211;-0.0030526742164984806;1.3202513070265698;-0.28777013770805054;0.7126215425916458;1.5060957370139163;-0.6335574290238427;-1.0814306028107572;-1.63958366059476;-0.1400640780492434;-0.4797483076032934;0;2014;11;12;46;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1611;39877;0.8189826095110806;0.2578380396380918;-0.28777013770805054;0.7126215425916458;1.4012036600584954;-0.49397048639153945;-0.11702733959247617;0.7621962708925953;0.10878209883164308;0.06729235706100069;0;2015;12;31;53;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
1612;47310;-0.7165172600932651;-1.7194310968904634;2.249819831665972;-0.43844255322014836;-1.0637601483938905;1.5998336530930104;1.0742943385006944;1.578801447598296;0.18197215085543125;0.037722591403480825;1;2012;4;19;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1613;24163;0.18306852209917968;-0.11105545598290734;0.65049842239663;-1.0961934651126022;-0.5917458020944975;2.088387952306072;1.584860771969196;-0.4386936948510824;-3.0237521277864876;-2.96360862283582;1;2011;9;29;39;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1
1614;5463;-0.4218253659267745;-0.31763581353066667;-0.2451215667942014;-0.21919224925599715;-0.670414859811063;0.06437728413767387;0.6771871124696376;-0.05440890581310555;-1.7648832329773443;-2.2982888955413956;0;2016;5;26;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1615;41057;-1.0422293536457021;-0.170078415282267;-0.28777013770805054;-0.822130585157413;-0.8277529752441939;-0.6335574290238427;0.39353909387602554;-0.0063733071833584395;1.6311351809264338;1.338792280334809;0;2010;10;12;41;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1616;47688;-2.096916132767879;-2.4719738279573016;-0.28777013770805054;-0.43844255322014836;0.7980742175648268;0.2039642267699772;-2.5564002994975397;0.9063030667818366;-0.037598005215933275;-0.36146924497318034;0;2013;8;11;32;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1617;46121;-0.03407287360244475;-0.4209259923045463;0.45857985328430895;-1.2058186170946776;-1.929119783276111;-1.610666027449966;1.6415903756879184;2.01112183526602;-0.8426885774776033;-1.2189924490415422;1;2016;12;16;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1
1618;8668;1.0981644039845981;2.220351436341808;-0.28777013770805054;1.0140907105423538;0.8767432752813921;0.2039642267699772;-0.9679713953733123;-1.63958366059476;-0.9890686815251796;-0.9972192066100677;0;2017;1;22;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1619;34651;1.2377553012213567;1.689144802647569;-0.28777013770805054;1.3703724544840996;0.7456281790871162;1.460246710460707;-0.9112417916545898;-1.207263272927036;-0.4913763277634233;-0.5980273702334233;0;2016;1;26;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1620;27644;0.3071493196429653;0.5381970963100515;-0.28777013770805054;-0.2740048252470348;0.5620670444151301;-0.9825247856046011;-0.2872161507486434;-0.10244450444285265;0.5332844005696112;0.27428071666372383;0;2013;4;27;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1621;36226;-0.35978496715488195;-0.24385711440646682;-0.11717585405265406;-0.2740048252470348;0.8767432752813921;-0.21479660112693277;-0.40067535818608824;-0.19851570170234686;-0.3010821925015807;-0.1988355338567622;1;2012;9;19;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1622;29809;0.9275533073618929;0.6562430149087713;0.7144712787674037;-0.3836299772291105;0.9029662945202476;0.4133446407184322;-0.7410529804984227;-0.3426224975915882;-1.0476207231442067;-1.1598529177264858;1;2010;10;14;41;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
1623;22672;0.027967525169447786;-0.3914145126548665;-0.28777013770805054;-0.6028802811932618;-0.25084655198938005;-0.7033509003399944;-0.11702733959247617;0.041662291446388666;1.0309767543313841;1.0135248581019727;0;2015;8;25;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
1624;33015;-0.9646788551808362;-1.6013851782917436;-0.13850013950957862;-1.3154437690767535;0.1687217558323026;-0.6335574290238427;0.39353909387602554;0.3298758832248713;-0.037598005215933275;0.3777748964650686;1;2011;6;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1625;9911;1.454896696922981;0.6119757954342513;0.11739128597351604;-0.7125054331753374;-1.929119783276111;0.9716924112476455;0.6204575087509151;1.2425522571900665;-1.4428470040726697;-1.4703354571305536;1;2012;1;30;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
1626;17251;0.49327051595864346;-0.05203249668354716;-0.28777013770805054;0.328933510654381;1.5060957370139163;1.460246710460707;-1.3083490176856467;-0.6788716879998179;-0.7548605150490542;-0.5684576045758867;0;2016;11;24;47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1627;15704;0.05898772455539433;-0.14056693563258718;-0.28777013770805054;-0.6576928571842996;-0.14595447503395953;1.1112793538799488;-0.5708641693422555;0.9063030667818366;-0.22789214047779252;-0.36146924497318034;0;2012;5;5;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1628;11208;1.0981644039845981;0.19881508033873216;2.057901262553651;0.7674341185826834;1.2176425253865095;-0.07520965849462946;1.1310239422194168;1.2905878558198134;-0.330358213311086;-0.1692657681992255;1;2015;12;23;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
1629;13389;-0.8871283567159702;0.9070905919310507;-0.28777013770805054;0.27412093466334336;1.1127504484310886;-0.6335574290238427;-1.9323746585915933;-2.071904048262484;0.09414408842688211;-0.3318994793156436;0;2013;10;5;40;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1630;11548;0.9275533073618929;0.5824643157845715;-0.28777013770805054;0.05487063069919192;0.50962100593742;0.9716924112476455;-0.514134565623533;0.7141606722628482;-0.4035482653348742;-0.37625412780194867;0;2016;11;27;47;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
